Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,From,Game_ID,Lineup_ID,Lineup_Players,Lineup_Score,Min,OffReb,Oppo_Ast,Oppo_Block,Oppo_DefReb,Oppo_FGA,Oppo_FGM,Oppo_FGm,Oppo_FTA,Oppo_FTM,Oppo_FTm,Oppo_Foul,Oppo_OffReb,Oppo_Score,Oppo_Stl,Oppo_Three_FGA,Oppo_Three_FGM,Oppo_Three_FGm,Oppo_TtlReb,Oppo_Turnover,Oppo_Two_FGA,Oppo_Two_FGM,Oppo_Two_FGm,PlusMinus,Stl,Three_FGA,Three_FGM,Three_FGm,To,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,session_number,Team_ID
0,0,2,2,1,1,0,0,0,0,14.25,5,4,"Ahmad Muhammad,Capriest Gardner,Jake Digiorgio,Milos Dugalic,Zach Parduhn",2,1.26666666666667,0,0,1,1,2,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,0,12.9833333333333,2,0,2,1,1,1,12
0,0,1,1,1,0,0,0,0,1,12.9833333333333,5,5,"Ahmad Muhammad,Calvin Schmitz,Jake Digiorgio,Max Hisatake,Zach Parduhn",2,1.1,0,1,0,0,2,1,1,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,-1,0,0,0,0,11.8833333333333,1,0,1,1,0,1,12
1,0,2,5,2,3,1,1,0,1,11.8833333333333,5,6,"Ahmad Muhammad,Anthony Mosley,Calvin Schmitz,Jake Digiorgio,Max Hisatake",5,2.28333333333333,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,5,0,2,0,2,9.6,2,0,3,2,1,1,12
0,1,1,1,0,1,0,0,0,1,9.6,5,7,"Anthony Mosley,Calvin Schmitz,Jake Digiorgio,Max Hisatake,Parker Joncus",0,0.549999999999999,1,0,0,0,1,0,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,-1,0,0,0,0,9.05,2,1,1,0,1,1,12
0,0,1,4,1,3,0,0,0,2,9.05,5,8,"Anthony Mosley,Calvin Schmitz,Jake Digiorgio,Parker Joncus,Ricardo Whitehead",2,1.73333333333333,3,0,0,0,3,1,2,2,1,1,0,1,3,1,2,0,2,1,0,1,1,0,-1,0,0,0,0,7.31666666666667,4,2,4,1,3,1,12
0,0,1,1,0,1,0,0,0,1,7.31666666666667,5,9,"Anthony Mosley,Capriest Gardner,Jake Digiorgio,Max Hisatake,Parker Joncus",0,0.983333333333333,0,0,0,1,1,0,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,6.33333333333333,1,1,1,0,1,1,12
2,1,2,6,4,2,1,1,0,1,6.33333333333333,5,10,"Ahmad Muhammad,Anthony Mosley,Capriest Gardner,Max Hisatake,Parker Joncus",9,3.61666666666667,0,1,0,2,6,2,4,2,1,1,3,1,6,0,2,1,1,3,0,4,1,3,3,1,1,0,1,2.71666666666667,2,1,5,4,1,1,12
4,0,2,6,4,2,0,0,0,0,2.71666666666667,5,11,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Milos Dugalic",9,2.71666666666667,0,0,1,0,4,2,2,0,0,0,0,0,4,0,1,0,1,0,1,3,2,1,0,0,2,1,1,0,2,0,4,3,1,1,12
0,0,2,2,0,2,0,0,0,3,20,5,12,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Parker Joncus",0,2.46666666666666,0,1,0,2,5,2,3,2,1,1,0,1,5,1,1,0,1,3,0,4,2,2,-5,0,1,0,1,17.5333333333333,2,2,1,0,1,2,12
0,0,0,2,0,2,2,1,1,1,17.5333333333333,5,13,"Anthony Mosley,Capriest Gardner,Milos Dugalic,Otis Reale,Ricardo Whitehead",1,1.68333333333334,1,1,0,1,1,1,0,2,2,0,1,0,4,0,0,0,0,1,0,1,1,0,-3,0,0,0,0,15.85,1,0,2,0,2,2,12
2,0,4,7,5,2,0,0,0,2,15.85,5,14,"Ahmad Muhammad,Anthony Mosley,Capriest Gardner,Jake Digiorgio,Max Hisatake",10,3.91666666666667,1,1,0,1,5,1,4,4,3,1,1,0,5,0,1,0,1,1,0,4,1,3,5,0,0,0,0,11.9333333333333,5,0,7,5,2,2,12
0,0,1,0,0,0,0,0,0,0,11.9333333333333,5,15,"Ahmad Muhammad,Calvin Schmitz,Max Hisatake,Ricardo Whitehead,Zach Parduhn",0,0.566666666666666,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11.3666666666667,1,1,0,0,0,2,12
1,0,0,2,2,0,0,0,0,0,11.3666666666667,5,16,"Ahmad Muhammad,Max Hisatake,Milos Dugalic,Ricardo Whitehead,Zach Parduhn",4,1.16666666666667,0,0,0,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,10.2,0,0,2,2,0,2,12
0,0,0,0,0,0,0,0,0,1,10.2,5,17,"Ahmad Muhammad,Jake Digiorgio,Milos Dugalic,Ricardo Whitehead,Zach Parduhn",0,0.166666666666666,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,10.0333333333333,0,1,0,0,0,2,12
0,0,0,2,0,2,0,0,0,0,10.0333333333333,5,18,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Milos Dugalic,Ricardo Whitehead",0,1.11666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,8.91666666666667,1,0,1,0,1,2,12
2,1,4,8,4,4,6,4,2,3,8.91666666666667,5,19,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Milos Dugalic",13,5.31666666666667,3,0,1,3,5,0,5,6,5,1,6,0,5,1,2,0,2,3,0,3,0,3,8,0,1,1,0,3.6,7,1,7,3,4,2,12
0,1,1,1,0,1,2,2,0,0,3.6,5,20,"Ahmad Muhammad,Anthony Mosley,Capriest Gardner,Jake Digiorgio,Milos Dugalic",2,0.783333333333334,0,0,0,1,2,0,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,0,2.81666666666667,1,0,1,0,1,2,12
0,0,3,4,0,4,2,1,1,0,2.81666666666667,5,21,"Anthony Mosley,Brett Ott,Capriest Gardner,Milos Dugalic,Zach Parduhn",1,2.81666666666667,1,0,0,3,8,2,6,0,0,0,1,3,4,0,1,0,1,6,0,7,2,5,0,0,1,0,1,0,4,0,3,0,3,2,12
3,1,5,8,5,3,0,0,0,2,20,2,1,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Milos Dugalic",12,3.85,1,1,0,2,7,1,6,2,2,0,0,0,4,1,2,0,2,2,1,5,1,4,8,1,4,2,2,16.15,6,2,4,3,1,1,12
0,0,1,1,1,0,0,0,0,1,16.15,2,2,"Anthony Mosley,Jake Bruns,Max Hisatake,Milos Dugalic,Parker Joncus",2,0.983333333333332,0,0,0,0,2,0,2,2,0,2,0,2,0,0,1,0,1,2,0,1,0,1,2,0,0,0,0,15.1666666666667,1,0,1,1,0,1,12
0,0,0,1,0,1,0,0,0,1,15.1666666666667,2,3,"Anthony Mosley,Capriest Gardner,Jake Bruns,Max Hisatake,Parker Joncus",0,0.983333333333332,0,1,0,1,1,1,0,2,1,1,0,0,4,0,1,1,0,1,0,0,0,0,-4,0,1,0,1,14.1833333333333,0,0,0,0,0,1,12
0,0,1,3,1,2,0,0,0,0,14.1833333333333,2,4,"Capriest Gardner,Jake Bruns,Jake Digiorgio,Parker Joncus,Zach Parduhn",2,2.48333333333333,0,0,1,1,3,2,1,0,0,0,0,0,4,1,0,0,0,1,1,3,2,1,-2,0,1,0,1,11.7,1,1,2,1,1,1,12
0,0,0,0,0,0,0,0,0,0,11.7,2,5,"Ahmad Muhammad,Calvin Schmitz,Jake Digiorgio,Max Hisatake,Zach Parduhn",0,0.183333333333332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5166666666667,0,0,0,0,0,1,12
0,0,3,5,0,5,4,4,0,0,11.5166666666667,2,6,"Ahmad Muhammad,Anthony Mosley,Calvin Schmitz,Jake Digiorgio,Max Hisatake",4,3.28333333333333,2,1,0,3,5,2,3,0,0,0,4,0,5,0,2,1,1,3,0,3,1,2,-1,0,2,0,2,8.23333333333333,5,1,3,0,3,1,12
0,0,1,1,1,0,0,0,0,1,8.23333333333333,2,7,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Milos Dugalic",2,1.66666666666667,0,1,0,0,2,1,1,0,0,0,0,0,3,1,2,1,1,0,1,0,0,0,-1,1,0,0,0,6.56666666666667,1,2,1,1,0,1,12
0,0,0,0,0,0,0,0,0,0,6.56666666666667,2,8,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Milos Dugalic,Ricardo Whitehead",0,0.666666666666666,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,-2,0,0,0,0,5.9,0,0,0,0,0,1,12
0,0,2,3,2,1,0,0,0,1,5.9,2,9,"Ahmad Muhammad,Jake Bruns,Jake Digiorgio,Milos Dugalic,Ricardo Whitehead",4,1.95,1,0,0,1,3,1,2,2,0,2,0,0,3,1,2,1,1,1,0,1,0,1,1,0,0,0,0,3.95,3,2,3,2,1,1,12
0,0,0,1,0,1,0,0,0,1,3.95,2,10,"Ahmad Muhammad,Capriest Gardner,Jake Bruns,Max Hisatake,Milos Dugalic",0,0.6,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,-2,0,1,0,1,3.35,0,0,0,0,0,1,12
1,0,2,4,2,2,2,2,0,1,3.35,2,11,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Milos Dugalic",6,3.08333333333333,0,1,0,2,3,1,2,0,0,0,2,0,2,0,1,0,1,2,2,2,1,1,4,0,2,0,2,0.266666666666667,2,1,2,2,0,1,12
0,0,1,1,0,1,0,0,0,0,0.266666666666667,2,12,"Ahmad Muhammad,Calvin Schmitz,Capriest Gardner,Jake Digiorgio,Parker Joncus",0,0.266666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,12
2,0,2,6,4,2,0,0,0,0,20,2,13,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Milos Dugalic",8,4.9,0,3,0,2,7,5,2,0,0,0,1,0,12,2,2,2,0,2,2,5,3,2,-4,1,0,0,0,15.1,2,4,6,4,2,2,12
0,0,1,4,0,4,0,0,0,1,15.1,2,14,"Anthony Mosley,Jake Bruns,Jake Digiorgio,Kohl Linder,Parker Joncus",0,2.28333333333333,2,2,0,2,3,2,1,0,0,0,1,0,5,1,2,1,1,2,0,1,1,0,-5,0,3,0,3,12.8166666666667,3,1,1,0,1,2,12
0,1,2,1,0,1,0,0,0,0,12.8166666666667,2,15,"Ahmad Muhammad,Capriest Gardner,Jake Bruns,Max Hisatake,Parker Joncus",0,0.85,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,1,11.9666666666667,2,1,0,0,0,2,12
2,0,1,3,3,0,2,2,0,0,11.9666666666667,2,16,"Ahmad Muhammad,Calvin Schmitz,Capriest Gardner,Max Hisatake,Parker Joncus",9,2.8,0,1,0,0,3,2,1,0,0,0,3,0,5,0,2,1,1,0,1,1,1,0,4,1,1,1,0,9.16666666666667,1,0,2,2,0,2,12
0,0,1,2,0,2,2,1,1,1,9.16666666666667,2,17,"Ahmad Muhammad,Anthony Mosley,Capriest Gardner,Max Hisatake,Parker Joncus",1,1.4,1,1,0,2,2,1,1,0,0,0,1,0,3,0,1,1,0,2,0,1,0,1,-2,0,1,0,1,7.76666666666667,2,0,1,0,1,2,12
0,0,1,1,0,1,0,0,0,1,7.76666666666667,2,18,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Parker Joncus",0,1.23333333333333,0,0,0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,2,1,1,-2,0,0,0,0,6.53333333333333,1,0,1,0,1,2,12
0,0,1,4,1,3,0,0,0,0,6.53333333333333,2,19,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Milos Dugalic",2,1.91666666666667,1,1,0,2,3,2,1,0,0,0,0,0,6,0,3,2,1,2,0,0,0,0,-4,0,0,0,0,4.61666666666667,2,0,4,1,3,2,12
0,0,1,4,0,4,0,0,0,0,4.61666666666667,2,20,"Anthony Mosley,Jake Bruns,Jake Digiorgio,Max Hisatake,Milos Dugalic",0,1.65,1,1,0,3,2,1,1,0,0,0,0,0,2,0,1,0,1,3,0,1,1,0,-2,0,3,0,3,2.96666666666667,2,0,1,0,1,2,12
1,0,0,1,1,0,0,0,0,0,2.96666666666667,2,21,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Kohl Linder,Max Hisatake",3,0.816666666666667,0,0,0,0,1,1,0,2,2,0,1,0,4,0,0,0,0,0,0,1,1,0,-1,0,1,1,0,2.15,0,0,0,0,0,2,12
0,0,1,6,1,5,0,0,0,3,2.15,2,22,"Ahmad Muhammad,Anthony Mosley,Jake Digiorgio,Max Hisatake,Parker Joncus",2,2.15,2,1,0,3,2,1,1,2,2,0,0,0,5,0,1,1,0,3,0,1,0,1,0,0,3,0,3,0,3,0,3,1,2,2,12
1,0,1,6,4,2,2,2,0,1,20,5,1,"Don Joachim,Eric Nygaard,Garrett Duffin,Jequan Pegeese,Shakur Jinad",11,4.73333333333333,0,2,0,2,12,5,7,0,0,0,3,4,12,0,5,2,3,6,1,7,3,4,-1,0,1,1,0,15.2666666666667,1,1,5,3,2,1,5
0,1,2,4,0,4,0,0,0,1,15.2666666666667,5,2,"Anthony Guarascio,Don Joachim,Garrett Duffin,Isaac Anderson,Shakur Jinad",0,2.28333333333333,1,0,0,3,3,1,2,2,2,0,1,0,4,0,0,0,0,3,1,3,1,2,-4,0,2,0,2,12.9833333333333,3,1,2,0,2,1,5
1,0,0,2,1,1,0,0,0,0,12.9833333333333,5,3,"Anthony Guarascio,Deonte Carlton,Eric Nygaard,Jequan Pegeese,Shakur Jinad",3,1.1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,1,0,1,1,0,11.8833333333333,0,0,1,0,1,1,5
0,0,0,1,0,1,0,0,0,1,11.8833333333333,5,4,"Deonte Carlton,Don Joachim,Eric Nygaard,Jequan Pegeese,Shakur Jinad",0,1.23333333333333,0,1,0,1,3,2,1,1,1,0,0,0,5,0,1,0,1,1,0,2,2,0,-5,0,0,0,0,10.65,0,1,1,0,1,1,5
0,0,1,1,0,1,0,0,0,0,10.65,5,5,"Deonte Carlton,Don Joachim,Garrett Duffin,Isaac Anderson,Jequan Pegeese",0,1.05,0,0,0,1,2,0,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,9.6,1,1,1,0,1,1,5
0,0,0,1,0,1,2,1,1,0,9.6,5,6,"Don Joachim,Garrett Duffin,Isaac Anderson,Jequan Pegeese,Shakur Jinad",1,0.549999999999999,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,9.05,0,0,1,0,1,1,5
0,0,2,7,1,6,6,3,3,2,9.05,5,7,"Deonte Carlton,Don Joachim,Garrett Duffin,Jequan Pegeese,Shakur Jinad",5,4.55,2,2,1,3,8,3,5,1,1,0,4,3,7,1,0,0,0,6,4,8,3,5,-2,1,2,0,2,4.5,4,0,5,1,4,1,5
1,0,1,3,2,1,0,0,0,1,4.5,5,8,"Deonte Carlton,Don Joachim,Garrett Duffin,Isaac Anderson,Jequan Pegeese",5,1.78333333333333,0,0,0,1,3,2,1,0,0,0,0,0,4,0,1,0,1,1,0,2,2,0,1,0,2,1,1,2.71666666666667,1,0,1,1,0,1,5
0,1,0,4,2,2,0,0,0,0,2.71666666666667,5,9,"Anthony Guarascio,Deonte Carlton,Garrett Duffin,Isaac Anderson,Jequan Pegeese",4,2.71666666666667,0,4,0,2,6,4,2,0,0,0,0,0,9,0,2,1,1,2,0,4,3,1,0,0,1,0,1,0,0,1,3,2,1,1,5
3,0,4,11,4,7,8,6,2,1,20,5,10,"Don Joachim,Eric Nygaard,Garrett Duffin,Jequan Pegeese,Shakur Jinad",14,8.06666666666667,1,2,0,6,11,5,6,2,1,1,7,2,11,0,1,0,1,8,2,10,5,5,3,1,2,0,2,11.9333333333333,5,0,9,4,5,2,5
0,0,0,1,0,1,2,2,0,0,11.9333333333333,5,11,"Alec Vandecastle,Garrett Duffin,Isaac Anderson,Jequan Pegeese,Shakur Jinad",2,1.73333333333333,0,1,0,1,2,2,0,0,0,0,1,0,4,1,0,0,0,1,1,2,2,0,-2,1,0,0,0,10.2,0,1,1,0,1,2,5
0,0,1,0,0,0,2,1,1,1,10.2,5,12,"Alec Vandecastle,Deonte Carlton,Don Joachim,Eric Nygaard,Garrett Duffin",1,1.35,0,0,0,0,2,0,2,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,8.85,1,1,0,0,0,2,5
0,0,0,0,0,0,0,0,0,1,8.85,5,13,"Alec Vandecastle,Don Joachim,Eric Nygaard,Garrett Duffin,Shakur Jinad",0,0.216666666666667,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8.63333333333333,0,0,0,0,0,2,5
0,0,0,2,0,2,2,2,0,1,8.63333333333333,5,14,"Don Joachim,Eric Nygaard,Garrett Duffin,Jequan Pegeese,Shakur Jinad",2,2.5,0,1,0,1,4,2,2,2,2,0,1,2,7,0,1,1,0,3,1,3,1,2,-5,1,1,0,1,6.13333333333333,0,0,1,0,1,2,5
0,1,1,2,0,2,4,3,1,1,6.13333333333333,5,15,"Alec Vandecastle,Desmond Longino,Don Joachim,Eric Nygaard,Jequan Pegeese",3,2.1,0,1,1,2,3,2,1,1,1,0,2,0,5,0,0,0,0,2,0,3,2,1,-2,0,0,0,0,4.03333333333333,1,0,2,0,2,2,5
0,0,3,3,0,3,0,0,0,3,4.03333333333333,5,16,"Alec Vandecastle,Desmond Longino,Garrett Duffin,Jequan Pegeese,Shakur Jinad",0,1.21666666666667,0,0,1,2,1,0,1,5,3,2,0,0,3,0,0,0,0,2,0,1,0,1,-3,0,2,0,2,2.81666666666667,3,0,1,0,1,2,5
0,0,3,8,2,6,0,0,0,0,2.81666666666667,5,17,"Alec Vandecastle,Desmond Longino,Jequan Pegeese,Sam Kaminski,Shakur Jinad",4,2.81666666666667,3,0,0,3,4,0,4,2,1,1,1,1,1,0,1,0,1,4,0,3,0,3,0,0,1,0,1,0,6,0,7,2,5,2,5
1,0,2,9,1,8,4,2,2,0,20,2,1,"Bailey Vance,Brandon James,Jarek Hotwagner,Matt Dunn,Ty Carlson",4,4.83333333333333,2,3,1,6,9,6,3,0,0,0,3,1,14,1,4,2,2,7,2,5,4,1,-10,1,3,0,3,15.1666666666667,4,1,6,1,5,1,7
1,0,1,2,1,1,2,1,1,0,15.1666666666667,2,2,"Bailey Vance,Garrett Hoffman,Justin Wierzgac,Matt Dunn,Ty Carlson",4,1.65,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,4,1,1,1,0,13.5166666666667,1,0,1,0,1,1,7
0,1,1,2,2,0,0,0,0,1,13.5166666666667,2,3,"Bailey Vance,Garrett Hoffman,Jesse Young,Justin Wierzgac,Matt Dunn",4,2,0,0,0,0,3,1,2,0,0,0,0,0,2,0,1,0,1,0,0,2,1,1,2,0,0,0,0,11.5166666666667,1,1,2,2,0,1,7
0,0,0,1,0,1,0,0,0,2,11.5166666666667,2,4,"Deante Walker,Garrett Hoffman,Jesse Young,Justin Wierzgac,Mike Finley",0,0.600000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10.9166666666667,0,0,1,0,1,1,7
0,0,1,1,1,0,0,0,0,1,10.9166666666667,2,5,"Deante Walker,Garrett Hoffman,Justin Wierzgac,Mike Finley,Ty Carlson",2,0.766666666666666,0,0,0,0,1,0,1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10.15,1,0,1,1,0,1,7
1,0,2,3,1,2,0,0,0,1,10.15,2,6,"Garrett Hoffman,Justin Wierzgac,Matt Dunn,Mike Finley,Ty Carlson",3,1.91666666666667,0,0,0,2,4,0,4,2,2,0,0,2,2,0,2,0,2,4,0,2,0,2,1,0,2,1,1,8.23333333333333,2,0,1,0,1,1,7
1,0,0,2,1,1,0,0,0,0,8.23333333333333,2,7,"Brandon James,Garrett Hoffman,Matt Dunn,Mike Finley,Ty Carlson",3,1.66666666666667,0,0,0,1,1,1,0,0,0,0,1,0,2,1,0,0,0,1,2,1,1,0,1,1,2,1,1,6.56666666666667,0,1,0,0,0,1,7
1,0,0,2,1,1,0,0,0,1,6.56666666666667,2,8,"Bailey Vance,Brandon James,Garrett Hoffman,Jarek Hotwagner,Matt Dunn",2,1.23333333333333,0,0,0,1,2,1,1,0,0,0,0,1,2,0,0,0,0,2,1,2,1,1,0,0,0,0,0,5.33333333333333,0,0,2,1,1,1,7
0,0,2,3,1,2,4,2,2,1,5.33333333333333,2,9,"Bailey Vance,Brandon James,Jarek Hotwagner,Jesse Young,Matt Dunn",5,3.46666666666667,0,0,0,3,4,2,2,0,0,0,3,0,4,0,2,0,2,3,2,2,2,0,1,1,3,1,2,1.86666666666667,2,1,0,0,0,1,7
1,0,1,2,1,1,0,0,0,1,1.86666666666667,2,10,"Bailey Vance,Brandon James,Jarek Hotwagner,Justin Wierzgac,Matt Dunn",2,1.6,0,1,0,1,2,1,1,2,2,0,0,0,4,0,1,0,1,1,0,1,1,0,-2,0,0,0,0,0.266666666666667,1,1,2,1,1,1,7
0,0,0,1,0,1,0,0,0,0,0.266666666666667,2,11,"Bailey Vance,Brandon James,Justin Wierzgac,Matt Dunn,Ty Carlson",0,0.266666666666667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7
3,0,2,7,5,2,0,0,0,1,20,2,12,"Bailey Vance,Brandon James,Jarek Hotwagner,Matt Dunn,Ty Carlson",12,4.9,0,2,0,2,6,4,2,0,0,0,0,0,8,1,0,0,0,2,4,6,4,2,4,2,2,2,0,15.1,2,2,5,3,2,2,7
2,0,3,5,2,3,0,0,0,1,15.1,2,13,"Bailey Vance,Garrett Hoffman,Matt Dunn,Mike Finley,Ty Carlson",5,3.11666666666667,0,0,1,3,5,0,5,0,0,0,1,2,0,0,4,0,4,5,2,1,0,1,5,1,2,1,1,11.9833333333333,3,0,3,1,2,2,7
0,0,0,0,0,0,0,0,0,0,11.9833333333333,2,14,"Bailey Vance,Garrett Hoffman,Justin Wierzgac,Matt Dunn,Mike Finley",0,0.316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,1,0,0,0,2,7
1,0,0,3,2,1,0,0,0,3,11.6666666666667,2,15,"Bailey Vance,Brandon James,Garrett Hoffman,Justin Wierzgac,Mike Finley",5,2.5,0,2,0,1,3,3,0,2,2,0,0,0,9,0,1,1,0,1,0,2,2,0,-4,0,2,1,1,9.16666666666667,0,0,1,1,0,2,7
1,0,3,4,2,2,0,0,0,1,9.16666666666667,2,16,"Brandon James,Garrett Hoffman,Jarek Hotwagner,Justin Wierzgac,Ty Carlson",5,2.63333333333333,0,0,0,2,3,0,3,2,1,1,2,1,1,0,1,0,1,3,0,2,0,2,4,0,1,1,0,6.53333333333333,3,0,3,1,2,2,7
1,0,2,3,2,1,0,0,0,0,6.53333333333333,2,17,"Bailey Vance,Brandon James,Garrett Hoffman,Jarek Hotwagner,Ty Carlson",6,1.91666666666667,0,0,0,1,4,1,3,0,0,0,0,1,2,0,0,0,0,2,0,4,1,3,4,0,3,2,1,4.61666666666667,2,0,0,0,0,2,7
1,0,3,2,1,1,0,0,0,0,4.61666666666667,2,18,"Bailey Vance,Garrett Hoffman,Jarek Hotwagner,Matt Dunn,Ty Carlson",2,1.65,0,0,0,1,4,0,4,0,0,0,0,1,0,0,3,0,3,2,0,1,0,1,2,0,1,0,1,2.96666666666667,3,0,1,1,0,2,7
1,0,3,3,2,1,4,4,0,0,2.96666666666667,2,19,"Bailey Vance,Brandon James,Jarek Hotwagner,Matt Dunn,Ty Carlson",9,2.96666666666667,0,1,0,1,7,2,5,0,0,0,4,2,5,0,4,1,3,3,0,3,1,2,0,0,1,1,0,0,3,0,2,1,1,2,7
0,0,2,7,0,7,0,0,0,1,20,3,1,"Andrew Wojcik,Braquan Echols,Dennis Handy,Derek Steck,Jackson Smith",0,4.85,0,1,1,7,11,6,5,2,1,1,0,3,13,1,2,0,2,10,1,9,6,3,-13,0,4,0,4,15.15,2,2,3,0,3,1,9
3,0,0,4,3,1,2,1,1,2,15.15,3,2,"Antonio Amoah,Arrin Westbrook,Connor Dartt,Domenic Aiello,Isaac Moore",9,3.31666666666667,0,0,0,1,3,2,1,0,0,0,1,1,4,1,0,0,0,2,3,3,2,1,5,3,2,2,0,11.8333333333333,0,1,2,1,1,1,9
0,0,2,5,2,3,0,0,0,0,11.8333333333333,3,3,"Arrin Westbrook,Connor Dartt,Dennis Handy,Domenic Aiello,Isaac Moore",4,2.36666666666667,1,0,0,2,5,1,4,0,0,0,0,1,2,0,0,0,0,3,1,5,1,4,2,0,1,0,1,9.46666666666667,3,0,4,2,2,1,9
0,0,0,0,0,0,0,0,0,0,9.46666666666667,3,4,"Arrin Westbrook,Dennis Handy,Domenic Aiello,Isaac Moore,Marcus Watson",0,0.966666666666667,0,1,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,-4,0,0,0,0,8.5,0,1,0,0,0,1,9
0,0,0,4,0,4,0,0,0,2,8.5,3,5,"Dennis Handy,Domenic Aiello,Isaac Moore,Jackson Smith,Marcus Watson",0,2,1,1,0,1,2,2,0,0,0,0,0,0,5,0,1,1,0,1,1,1,1,0,-5,1,3,0,3,6.5,1,1,1,0,1,1,9
0,0,0,2,1,1,1,0,1,0,6.5,3,6,"Connor Dartt,Dennis Handy,Domenic Aiello,Isaac Moore,Jackson Smith",2,1.01666666666667,2,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.48333333333333,2,0,2,1,1,1,9
2,0,0,6,3,3,0,0,0,0,5.48333333333333,3,7,"Connor Dartt,Dennis Handy,Derrick Chaney,Isaac Moore,Jackson Smith",8,3.1,0,2,0,3,3,2,1,0,0,0,2,0,4,0,0,0,0,3,3,3,2,1,4,1,3,2,1,2.38333333333333,0,0,3,1,2,1,9
0,0,1,2,1,1,5,5,0,1,2.38333333333333,3,8,"Andrew Wojcik,Antonio Amoah,Connor Dartt,Isaac Moore,Jackson Smith",7,2.01666666666667,0,1,0,1,4,2,2,0,0,0,4,1,6,0,2,2,0,2,1,2,0,2,1,1,0,0,0,0.366666666666667,1,1,2,1,1,1,9
0,0,0,1,0,1,0,0,0,1,0.366666666666667,3,9,"Antonio Amoah,Connor Dartt,Derrick Chaney,Isaac Moore,Jackson Smith",0,0.366666666666667,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9
